,kingdom,btk,phylum,btp,class,btc,order,bto,family,btf,genus,btg,abundance
Otu11409,Bacteria,100,Verrucomicrobiota,100,Chlamydiae,100,Chlamydiales,100,Simkaniaceae,100,uncultured,100,2
Otu11410,Bacteria,100,Proteobacteria,100,Alphaproteobacteria,100,Rhizobiales,100,Hyphomicrobiaceae,100,uncultured,100,2
Otu11411,Bacteria,100,Chloroflexi,100,Anaerolineae,100,Caldilineales,100,Caldilineaceae,100,uncultured,100,2
Otu11412,Bacteria,100,Firmicutes,100,Clostridia,100,Oscillospirales,100,Oscillospirales_unclassified,100,Oscillospirales_unclassified,100,2
Otu11413,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,uncultured,100,2
Otu11414,Bacteria,100,Proteobacteria,100,Gammaproteobacteria,100,Gammaproteobacteria_unclassified,100,Gammaproteobacteria_unclassified,100,Gammaproteobacteria_unclassified,100,2
Otu11415,Bacteria,100,Chloroflexi,100,Anaerolineae,100,Caldilineales,100,Caldilineaceae,100,uncultured,100,2
Otu11416,Bacteria,100,Verrucomicrobiota,100,Kiritimatiellae,100,WCHB1-41,100,WCHB1-41_fa,100,WCHB1-41_ge,100,2
Otu11417,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Bythopirellula,100,2
Otu11418,Bacteria,100,Planctomycetota,100,Phycisphaerae,100,MSBL9,100,SG8-4,100,SG8-4_ge,100,2
Otu11419,Bacteria,100,Verrucomicrobiota,100,Kiritimatiellae,100,WCHB1-41,100,WCHB1-41_fa,100,WCHB1-41_ge,100,2
Otu11420,Bacteria,100,Verrucomicrobiota,100,Kiritimatiellae,100,WCHB1-41,100,WCHB1-41_fa,100,WCHB1-41_ge,100,2
Otu11421,Bacteria,100,Chloroflexi,100,Anaerolineae,100,Caldilineales,100,Caldilineaceae,100,uncultured,100,2
Otu11422,Bacteria,100,Chloroflexi,100,Anaerolineae,100,Caldilineales,100,Caldilineaceae,100,uncultured,100,2
Otu11423,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Blastopirellula,100,2
Otu11424,Bacteria,100,Firmicutes,100,Clostridia,100,Clostridia_unclassified,100,Clostridia_unclassified,100,Clostridia_unclassified,100,2
Otu11425,Bacteria,100,Chloroflexi,100,Anaerolineae,100,Caldilineales,100,Caldilineaceae,100,uncultured,100,2
Otu11426,Bacteria,100,Chloroflexi,100,Anaerolineae,100,Caldilineales,100,Caldilineaceae,100,uncultured,100,2
Otu11427,Bacteria,100,Chloroflexi,100,Anaerolineae,100,Caldilineales,100,Caldilineaceae,100,uncultured,100,2
Otu11428,Bacteria,100,Verrucomicrobiota,100,Kiritimatiellae,100,WCHB1-41,100,WCHB1-41_fa,100,WCHB1-41_ge,100,2
Otu11429,Bacteria,100,Chloroflexi,100,Anaerolineae,100,Caldilineales,100,Caldilineaceae,100,uncultured,100,2
Otu11430,Bacteria,100,Chloroflexi,100,Anaerolineae,100,Caldilineales,100,Caldilineaceae,100,uncultured,100,2
Otu11431,Bacteria,100,Planctomycetota,100,Phycisphaerae,100,MSBL9,100,SG8-4,100,SG8-4_ge,100,2
Otu11432,Bacteria,100,Chloroflexi,100,Anaerolineae,100,Caldilineales,100,Caldilineaceae,100,uncultured,100,2
Otu11433,Bacteria,100,Chloroflexi,100,Anaerolineae,100,Caldilineales,100,Caldilineaceae,100,uncultured,100,2
Otu11434,Bacteria,100,Acidobacteriota,100,Blastocatellia,100,Blastocatellales,100,Blastocatellaceae,100,Blastocatellaceae_unclassified,100,2
Otu11435,Bacteria,100,Proteobacteria,100,Alphaproteobacteria,100,Rhizobiales,100,Rhizobiales_unclassified,100,Rhizobiales_unclassified,100,2
Otu11436,Bacteria,100,Chloroflexi,100,Anaerolineae,100,Caldilineales,100,Caldilineaceae,100,uncultured,100,2
Otu11437,Bacteria,100,Actinobacteriota,100,Actinobacteria,100,Streptosporangiales,100,Thermomonosporaceae,100,Thermomonosporaceae_unclassified,100,2
Otu11438,Bacteria,100,Firmicutes,100,Clostridia,100,Clostridia_unclassified,100,Clostridia_unclassified,100,Clostridia_unclassified,100,2
Otu11439,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Rubripirellula,100,2
Otu11440,Bacteria,100,Proteobacteria,100,Gammaproteobacteria,100,Xanthomonadales,100,Xanthomonadaceae,100,Arenimonas,100,2
Otu11441,Bacteria,100,Firmicutes,100,uncultured,100,uncultured_or,100,uncultured_fa,100,uncultured_ge,100,2
Otu11442,Bacteria,100,Proteobacteria,100,Gammaproteobacteria,100,Ectothiorhodospirales,100,Ectothiorhodospiraceae,100,Ectothiorhodospiraceae_unclassified,100,2
Otu11443,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,uncultured,100,2
Otu11444,Bacteria,100,Verrucomicrobiota,100,Verrucomicrobiae,100,Verrucomicrobiales,100,Rubritaleaceae,100,Rubritaleaceae_unclassified,100,2
Otu11445,Bacteria,100,Patescibacteria,100,Microgenomatia,100,Microgenomatia_unclassified,100,Microgenomatia_unclassified,100,Microgenomatia_unclassified,100,2
Otu11446,Bacteria,100,Actinobacteriota,100,Actinobacteria,100,Streptosporangiales,100,Thermomonosporaceae,100,Actinoallomurus,100,2
Otu11447,Bacteria,100,Proteobacteria,100,Gammaproteobacteria,100,Gammaproteobacteria_unclassified,100,Gammaproteobacteria_unclassified,100,Gammaproteobacteria_unclassified,100,2
Otu11448,Bacteria,100,Bdellovibrionota,100,Oligoflexia,100,0319-6G20,100,0319-6G20_fa,100,0319-6G20_ge,100,2
Otu11449,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,100,2
Otu11450,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,100,2
Otu11451,Bacteria,100,Proteobacteria,100,Gammaproteobacteria,100,Ectothiorhodospirales,100,Ectothiorhodospiraceae,100,Thiogranum,100,2
Otu11452,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,100,2
Otu11453,Bacteria,100,Actinobacteriota,100,Acidimicrobiia,100,Microtrichales,100,Ilumatobacteraceae,100,Ilumatobacter,100,2
Otu11454,Bacteria,100,Firmicutes,100,Clostridia,100,Clostridia_unclassified,100,Clostridia_unclassified,100,Clostridia_unclassified,100,2
Otu11455,Bacteria,100,Proteobacteria,100,Gammaproteobacteria,100,Ectothiorhodospirales,100,Ectothiorhodospiraceae,100,Thiogranum,100,2
Otu11456,Bacteria,100,Proteobacteria,100,Gammaproteobacteria,100,Pseudomonadales,100,Pseudomonadales_unclassified,100,Pseudomonadales_unclassified,100,2
Otu11457,Bacteria,100,Firmicutes,100,Clostridia,100,Clostridia_unclassified,100,Clostridia_unclassified,100,Clostridia_unclassified,100,2
Otu11458,Bacteria,100,Chloroflexi,100,Anaerolineae,100,Caldilineales,100,Caldilineaceae,100,uncultured,100,2
Otu11459,Bacteria,100,Chloroflexi,100,Anaerolineae,100,Caldilineales,100,Caldilineaceae,100,uncultured,100,2
Otu11460,Bacteria,100,Chloroflexi,100,Anaerolineae,100,Caldilineales,100,Caldilineaceae,100,uncultured,100,2
Otu11461,Bacteria,100,Verrucomicrobiota,100,Kiritimatiellae,100,WCHB1-41,100,WCHB1-41_fa,100,WCHB1-41_ge,100,2
Otu11462,Bacteria,100,Verrucomicrobiota,100,Kiritimatiellae,100,WCHB1-41,100,WCHB1-41_fa,100,WCHB1-41_ge,100,2
Otu11463,Bacteria,100,Verrucomicrobiota,100,Kiritimatiellae,100,WCHB1-41,100,WCHB1-41_fa,100,WCHB1-41_ge,100,2
Otu11464,Bacteria,100,Firmicutes,100,Clostridia,100,Clostridia_unclassified,100,Clostridia_unclassified,100,Clostridia_unclassified,100,2
Otu11465,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pir4_lineage,100,2
Otu11466,Bacteria,100,Proteobacteria,100,Alphaproteobacteria,100,Rhodobacterales,100,Rhodobacteraceae,100,Rhodobacteraceae_unclassified,100,2
Otu11467,Bacteria,100,Proteobacteria,100,Alphaproteobacteria,100,Rhodobacterales,100,Rhodobacteraceae,100,Rhodobacteraceae_unclassified,100,2
Otu11468,Bacteria,100,Proteobacteria,100,Alphaproteobacteria,100,Rhodobacterales,100,Rhodobacteraceae,100,Rhodobacteraceae_unclassified,100,2
Otu11469,Bacteria,100,Proteobacteria,100,Alphaproteobacteria,100,Rhodobacterales,100,Rhodobacteraceae,100,Rhodobacteraceae_unclassified,100,2
Otu11470,Bacteria,100,Actinobacteriota,100,Actinobacteria,100,Micrococcales,100,Intrasporangiaceae,100,Intrasporangiaceae_unclassified,100,2
Otu11471,Bacteria,100,Actinobacteriota,100,Actinobacteria,100,Micrococcales,100,Intrasporangiaceae,100,Intrasporangiaceae_unclassified,100,2
Otu11472,Bacteria,100,Actinobacteriota,100,Actinobacteria,100,Micrococcales,100,Intrasporangiaceae,100,Intrasporangiaceae_unclassified,100,2
Otu11473,Bacteria,100,Actinobacteriota,100,Actinobacteria,100,Micrococcales,100,Intrasporangiaceae,100,Intrasporangiaceae_unclassified,100,2
Otu11474,Bacteria,100,Actinobacteriota,100,Actinobacteria,100,Micrococcales,100,Intrasporangiaceae,100,Intrasporangiaceae_unclassified,100,2
Otu11475,Bacteria,100,Proteobacteria,100,Alphaproteobacteria,100,Rhizobiales,100,Hyphomicrobiaceae,100,uncultured,100,2
Otu11476,Bacteria,100,Firmicutes,100,Desulfotomaculia,100,Desulfotomaculia_unclassified,100,Desulfotomaculia_unclassified,100,Desulfotomaculia_unclassified,100,2
Otu11477,Bacteria,100,Proteobacteria,100,Alphaproteobacteria,100,Rhodobacterales,100,Rhodobacteraceae,100,Rhodobacteraceae_unclassified,100,2
Otu11478,Bacteria,100,Acidobacteriota,100,Subgroup_22,100,Subgroup_22_or,100,Subgroup_22_fa,100,Subgroup_22_ge,100,2
Otu11479,Bacteria,100,Actinobacteriota,100,Actinobacteria,100,Micrococcales,100,Intrasporangiaceae,100,Ornithinimicrobium,100,2
Otu11480,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,100,2
Otu11481,Bacteria,100,Dependentiae,100,Babeliae,100,Babeliales,100,Vermiphilaceae,100,Vermiphilaceae_ge,100,2
Otu11482,Bacteria,100,Dependentiae,100,Babeliae,100,Babeliales,100,Babeliales_unclassified,100,Babeliales_unclassified,100,2
Otu11483,Bacteria,100,Dependentiae,100,Babeliae,100,Babeliales,100,Babeliales_unclassified,100,Babeliales_unclassified,100,2
Otu11484,Bacteria,100,Proteobacteria,100,Alphaproteobacteria,100,Rhizobiales,100,Hyphomicrobiaceae,100,Hyphomicrobiaceae_unclassified,100,2
Otu11485,Bacteria,100,Verrucomicrobiota,100,Chlamydiae,100,Chlamydiales,100,Chlamydiales_unclassified,100,Chlamydiales_unclassified,100,2
Otu11486,Bacteria,100,Actinobacteriota,100,Actinobacteria,100,Streptosporangiales,100,Thermomonosporaceae,100,Actinoallomurus,100,2
Otu11487,Bacteria,100,Proteobacteria,100,Gammaproteobacteria,100,Burkholderiales,100,Comamonadaceae,100,Comamonadaceae_unclassified,100,2
Otu11488,Bacteria,100,Proteobacteria,100,Alphaproteobacteria,100,Rhizobiales,100,Methylopilaceae,100,Methylopilaceae_ge,100,2
Otu11489,Bacteria,100,Proteobacteria,100,Alphaproteobacteria,100,Rhizobiales,100,Methylopilaceae,100,Methylopilaceae_ge,100,2
Otu11490,Bacteria,100,Halanaerobiaeota,100,Halanaerobiia,100,Halanaerobiales,100,Halobacteroidaceae,100,uncultured,100,2
Otu11491,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Blastopirellula,100,2
Otu11492,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,100,2
Otu11493,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,100,2
Otu11494,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pir4_lineage,100,2
Otu11495,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Blastopirellula,100,2
Otu11496,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Rubripirellula,100,2
Otu11497,Bacteria,100,Verrucomicrobiota,100,Verrucomicrobiae,100,Verrucomicrobiales,100,Verrucomicrobiales_unclassified,100,Verrucomicrobiales_unclassified,100,2
Otu11498,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Blastopirellula,100,2
Otu11499,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pir4_lineage,100,2
Otu11500,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pir4_lineage,100,2
Otu11501,Bacteria,100,Proteobacteria,100,Alphaproteobacteria,100,Rhizobiales,100,Hyphomicrobiaceae,100,Hyphomicrobiaceae_unclassified,100,2
Otu11502,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,100,2
Otu11503,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,100,2
Otu11504,Bacteria,100,Halanaerobiaeota,100,Halanaerobiia,100,Halanaerobiales,100,Halobacteroidaceae,100,Orenia,100,2
Otu11505,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,100,2
Otu11506,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,100,2
Otu11507,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,100,2
Otu11508,Bacteria,100,Cyanobacteria,100,Cyanobacteriia,100,Cyanobacteriia_unclassified,100,Cyanobacteriia_unclassified,100,Cyanobacteriia_unclassified,100,2
Otu11509,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Blastopirellula,100,2
Otu11510,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pir4_lineage,100,2
Otu11511,Bacteria,100,Proteobacteria,100,Alphaproteobacteria,100,Rhizobiales,100,Hyphomicrobiaceae,100,uncultured,100,2
Otu11512,Bacteria,100,Proteobacteria,100,Alphaproteobacteria,100,Rhizobiales,100,Hyphomicrobiaceae,100,Hyphomicrobiaceae_unclassified,100,2
Otu11513,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Blastopirellula,100,2
Otu11514,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_ge,100,2
Otu11515,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pir4_lineage,100,2
Otu11516,Bacteria,100,Verrucomicrobiota,100,Verrucomicrobiae,100,Verrucomicrobiales,100,DEV007,100,DEV007_ge,100,2
Otu11517,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,100,2
Otu11518,Bacteria,100,Proteobacteria,100,Alphaproteobacteria,100,Rhizobiales,100,Hyphomicrobiaceae,100,Hyphomicrobiaceae_unclassified,100,2
Otu11519,Bacteria,100,Proteobacteria,100,Alphaproteobacteria,100,Rhodobacterales,100,Rhodobacteraceae,100,Rhodobacteraceae_unclassified,100,2
Otu11520,Bacteria,100,Proteobacteria,100,Alphaproteobacteria,100,Rhodobacterales,100,Rhodobacteraceae,100,Rhodobacteraceae_unclassified,100,2
Otu11521,Bacteria,100,Proteobacteria,100,Alphaproteobacteria,100,Rhodobacterales,100,Rhodobacteraceae,100,Rhodobacteraceae_unclassified,100,2
Otu11522,Bacteria,100,Firmicutes,100,Bacilli,100,Lactobacillales,100,Catellicoccaceae,100,Catellicoccus,100,2
Otu11523,Bacteria,100,Verrucomicrobiota,100,Verrucomicrobiae,100,Verrucomicrobiales,100,DEV007,100,DEV007_ge,100,2
Otu11524,Bacteria,100,Verrucomicrobiota,100,Verrucomicrobiae,100,Verrucomicrobiales,100,DEV007,100,DEV007_ge,100,2
Otu11525,Bacteria,100,Verrucomicrobiota,100,Verrucomicrobiae,100,Verrucomicrobiales,100,DEV007,100,DEV007_ge,100,2
Otu11526,Bacteria,100,Verrucomicrobiota,100,Verrucomicrobiae,100,Verrucomicrobiales,100,DEV007,100,DEV007_ge,100,2
Otu11527,Bacteria,100,Proteobacteria,100,Alphaproteobacteria,100,Rhodobacterales,100,Rhodobacteraceae,100,Rhodobacteraceae_unclassified,100,2
Otu11528,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Blastopirellula,100,2
Otu11529,Bacteria,100,Firmicutes,100,Bacilli,100,Lactobacillales,100,Aerococcaceae,100,Aerococcaceae_unclassified,100,2
Otu11530,Bacteria,100,Verrucomicrobiota,100,Verrucomicrobiae,100,Verrucomicrobiales,100,DEV007,100,DEV007_ge,100,2
Otu11531,Bacteria,100,Verrucomicrobiota,100,Verrucomicrobiae,100,Verrucomicrobiales,100,DEV007,100,DEV007_ge,100,2
Otu11532,Bacteria,100,Verrucomicrobiota,100,Verrucomicrobiae,100,Verrucomicrobiales,100,DEV007,100,DEV007_ge,100,2
Otu11533,Bacteria,100,Verrucomicrobiota,100,Verrucomicrobiae,100,Verrucomicrobiales,100,DEV007,100,DEV007_ge,100,2
Otu11534,Bacteria,100,Proteobacteria,100,Alphaproteobacteria,100,Rhodobacterales,100,Rhodobacteraceae,100,Rhodobacteraceae_unclassified,100,2
Otu11535,Bacteria,100,Patescibacteria,100,Gracilibacteria,100,Gracilibacteria_or,100,Gracilibacteria_fa,100,Gracilibacteria_ge,100,2
Otu11536,Bacteria,100,Patescibacteria,100,Gracilibacteria,100,Gracilibacteria_or,100,Gracilibacteria_fa,100,Gracilibacteria_ge,100,2
Otu11537,Bacteria,100,Chloroflexi,100,KD4-96,100,KD4-96_or,100,KD4-96_fa,100,KD4-96_ge,100,2
Otu11538,Bacteria,100,Firmicutes,100,Clostridia,100,Lachnospirales,100,Lachnospiraceae,100,Lachnospiraceae_unclassified,100,2
Otu11539,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,100,2
Otu11540,Bacteria,100,Proteobacteria,100,Alphaproteobacteria,100,Rhodobacterales,100,Rhodobacteraceae,100,Rhodobacteraceae_unclassified,100,2
Otu11541,Bacteria,100,Chloroflexi,100,KD4-96,100,KD4-96_or,100,KD4-96_fa,100,KD4-96_ge,100,2
Otu11542,Bacteria,100,Firmicutes,100,Bacilli,100,Bacillales,100,Bacillales_unclassified,100,Bacillales_unclassified,100,2
Otu11543,Bacteria,100,Proteobacteria,100,Alphaproteobacteria,100,Rhizobiales,100,Methylopilaceae,100,Methylopilaceae_ge,100,2
Otu11544,Bacteria,100,Firmicutes,100,Bacilli,100,Lactobacillales,100,Aerococcaceae,100,Globicatella,100,2
Otu11545,Bacteria,100,Proteobacteria,100,Alphaproteobacteria,100,Rhodobacterales,100,Rhodobacteraceae,100,Rhodobacteraceae_unclassified,100,2
Otu11546,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,100,2
Otu11547,Bacteria,100,Verrucomicrobiota,100,Chlamydiae,100,Chlamydiales,100,Simkaniaceae,100,Simkaniaceae_unclassified,100,2
Otu11548,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Blastopirellula,100,2
Otu11549,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,100,2
Otu11550,Bacteria,100,Proteobacteria,100,Alphaproteobacteria,100,Rhizobiales,100,Hyphomicrobiaceae,100,uncultured,100,2
Otu11551,Bacteria,100,Firmicutes,100,Bacilli,100,Lactobacillales,100,Catellicoccaceae,100,Catellicoccus,100,2
Otu11552,Bacteria,100,Proteobacteria,100,Gammaproteobacteria,100,Gammaproteobacteria_Incertae_Sedis,100,Unknown_Family,100,Unknown_Family_unclassified,100,2
Otu11553,Bacteria,100,Proteobacteria,100,Gammaproteobacteria,100,Gammaproteobacteria_Incertae_Sedis,100,Unknown_Family,100,Candidatus_Ovatusbacter,100,2
Otu11554,Bacteria,100,Verrucomicrobiota,100,Chlamydiae,100,Chlamydiales,100,Chlamydiales_unclassified,100,Chlamydiales_unclassified,100,2
Otu11555,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,100,2
Otu11556,Bacteria,100,Chloroflexi,100,KD4-96,100,KD4-96_or,100,KD4-96_fa,100,KD4-96_ge,100,2
Otu11557,Bacteria,100,Proteobacteria,100,Gammaproteobacteria,100,Gammaproteobacteria_unclassified,100,Gammaproteobacteria_unclassified,100,Gammaproteobacteria_unclassified,100,2
Otu11558,Bacteria,100,Proteobacteria,100,Alphaproteobacteria,100,Rhodobacterales,100,Rhodobacteraceae,100,Rhodobacteraceae_unclassified,100,2
Otu11559,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,uncultured,100,2
Otu11560,Bacteria,100,Firmicutes,100,Bacilli,100,Lactobacillales,100,Catellicoccaceae,100,Catellicoccus,100,2
Otu11561,Bacteria,100,Dependentiae,100,Babeliae,100,Babeliales,100,Babeliales_unclassified,100,Babeliales_unclassified,100,2
Otu11562,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Blastopirellula,100,2
Otu11563,Bacteria,100,Chloroflexi,100,KD4-96,100,KD4-96_or,100,KD4-96_fa,100,KD4-96_ge,100,2
Otu11564,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Rhodopirellula,100,2
Otu11565,Bacteria,100,Proteobacteria,100,Alphaproteobacteria,100,Rhizobiales,100,Hyphomicrobiaceae,100,Filomicrobium,100,2
Otu11566,Bacteria,100,Chloroflexi,100,KD4-96,100,KD4-96_or,100,KD4-96_fa,100,KD4-96_ge,100,2
Otu11567,Bacteria,100,Verrucomicrobiota,100,Chlamydiae,100,Chlamydiales,100,Chlamydiales_unclassified,100,Chlamydiales_unclassified,100,2
Otu11568,Bacteria,100,Firmicutes,100,Bacilli,100,Paenibacillales,100,Paenibacillaceae,100,Paenibacillus,100,2
Otu11569,Bacteria,100,Firmicutes,100,Clostridia,100,Christensenellales,100,Christensenellaceae,100,uncultured,100,2
Otu11570,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pir4_lineage,100,2
Otu11571,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Blastopirellula,100,2
Otu11572,Bacteria,100,Actinobacteriota,100,Actinobacteria,100,Frankiales,100,Sporichthyaceae,100,Sporichthyaceae_unclassified,100,2
Otu11573,Bacteria,100,Dependentiae,100,Babeliae,100,Babeliales,100,Babeliales_fa,100,Babeliales_ge,100,2
Otu11574,Bacteria,100,Verrucomicrobiota,100,Chlamydiae,100,Chlamydiales,100,Chlamydiales_unclassified,100,Chlamydiales_unclassified,100,2
